Raw Data 		Experiment - HL60 _U937_Kokultur Bine _1_IL10_090113 (Run on LCS480 1.5.0.39)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510
E10	Sample_7	2	3	10	1398500	71.67	27.37
E10	Sample_7	2	3	11	1477116	71.67	27.46
E10	Sample_7	2	3	12	1555700	71.67	27.54
E10	Sample_7	2	3	13	1634300	71.67	27.76
E10	Sample_7	2	3	14	1712900	71.67	41392
E10	Sample_7	2	3	15	1791500	71.67	28.65
E10	Sample_7	2	3	16	1870000	71.67	29.74
E10	Sample_7	2	3	17	1948400	71.67	31.66
E10	Sample_7	2	3	18	2026883	71.67	34.61
E10	Sample_7	2	3	19	2105400	71.67	38.71
E10	Sample_7	2	3	20	2184000	71.67	43.84
E10	Sample_7	2	3	21	2262583	71.67	49.33
E10	Sample_7	2	3	22	2341200	71.67	55.00
E10	Sample_7	2	3	23	2419783	71.64	60.57
E10	Sample_7	2	3	24	2498383	71.67	65.48
E10	Sample_7	2	3	25	2576883	71.67	69.99
E10	Sample_7	2	3	26	2655483	71.67	73.66
E10	Sample_7	2	3	27	2733983	71.67	76.72
E10	Sample_7	2	3	28	2812583	71.67	79.02
E10	Sample_7	2	3	29	2891200	71.67	80.89
E10	Sample_7	2	3	30	2969766	71.67	82.06
E10	Sample_7	2	3	31	3048266	71.67	82.93
E10	Sample_7	2	3	32	3126683	71.67	83.61
E10	Sample_7	2	3	33	3205266	71.67	84.04
E10	Sample_7	2	3	34	3283766	71.67	84.46
E10	Sample_7	2	3	35	3362366	71.67	84.68
E10	Sample_7	2	3	36	3440966	71.67	84.93
E10	Sample_7	2	3	37	3519566	71.67	85.13
E10	Sample_7	2	3	38	3598166	71.67	85.39
E10	Sample_7	2	3	39	3676750	71.67	85.48
E10	Sample_7	2	3	40	3755266	71.67	85.71
E10	Sample_7	2	3	41	3833866	71.67	85.89
E10	Sample_7	2	3	42	3912466	71.67	85.96
E10	Sample_7	2	3	43	3991050	71.67	86.06
E10	Sample_7	2	3	44	4069550	71.67	86.37
E10	Sample_7	2	3	45	4148150	71.67	86.52
E11	Sample_24	2	3	1	691600	71.79	16.69
E11	Sample_24	2	3	2	770133	71.64	16.88
E11	Sample_24	2	3	3	848716	71.64	16.83
E11	Sample_24	2	3	4	927233	71.67	16.85
E11	Sample_24	2	3	5	1005816	71.67	16.81
E11	Sample_24	2	3	6	1084316	71.67	16.80
E11	Sample_24	2	3	7	1162916	71.67	16.75
E11	Sample_24	2	3	8	1241416	71.67	16.85
E11	Sample_24	2	3	9	1320000	71.67	16.79
E11	Sample_24	2	3	10	1398500	71.67	16.85
E11	Sample_24	2	3	11	1477116	71.67	16.81
E11	Sample_24	2	3	12	1555700	71.67	16.82
E11	Sample_24	2	3	13	1634300	71.67	16.83
E11	Sample_24	2	3	14	1712900	71.67	16.88
E11	Sample_24	2	3	15	1791500	71.67	16.93
E11	Sample_24	2	3	16	1870000	71.67	16.89
E11	Sample_24	2	3	17	1948400	71.67	16.92
E11	Sample_24	2	3	18	2026883	71.67	16.92
E11	Sample_24	2	3	19	2105400	71.67	16.89
E11	Sample_24	2	3	20	2184000	71.67	16.87
E11	Sample_24	2	3	21	2262583	71.67	16.84
E11	Sample_24	2	3	22	2341200	71.67	16.86
E11	Sample_24	2	3	23	2419783	71.64	16.84
E11	Sample_24	2	3	24	2498383	71.67	16.93
E11	Sample_24	2	3	25	2576883	71.67	16.90
E11	Sample_24	2	3	26	2655483	71.67	16.94
E11	Sample_24	2	3	27	2733983	71.67	41322
E11	Sample_24	2	3	28	2812583	71.67	17.19
E11	Sample_24	2	3	29	2891200	71.67	17.44
E11	Sample_24	2	3	30	2969766	71.67	17.81
E11	Sample_24	2	3	31	3048266	71.67	18.54
E11	Sample_24	2	3	32	3126683	71.67	19.45
E11	Sample_24	2	3	33	3205266	71.67	20.59
E11	Sample_24	2	3	34	3283766	71.67	21.89
E11	Sample_24	2	3	35	3362366	71.67	23.36
E11	Sample_24	2	3	36	3440966	71.67	24.96
E11	Sample_24	2	3	37	3519566	71.67	26.33
E11	Sample_24	2	3	38	3598166	71.67	27.75
E11	Sample_24	2	3	39	3676750	71.67	41546
E11	Sample_24	2	3	40	3755266	71.67	30.23
E11	Sample_24	2	3	41	3833866	71.67	31.26
E11	Sample_24	2	3	42	3912466	71.67	32.02
E11	Sample_24	2	3	43	3991050	71.67	32.36
E11	Sample_24	2	3	44	4069550	71.67	32.76
E11	Sample_24	2	3	45	4148150	71.67	33.07
E12	Sample_24	2	3	1	691600	71.79	26.82
E12	Sample_24	2	3	2	770133	71.64	27.20
E12	Sample_24	2	3	3	848716	71.64	27.19
E12	Sample_24	2	3	4	927233	71.67	27.19
E12	Sample_24	2	3	5	1005816	71.67	27.19
E12	Sample_24	2	3	6	1084316	71.67	27.18
E12	Sample_24	2	3	7	1162916	71.67	41635
E12	Sample_24	2	3	8	1241416	71.67	27.33
E12	Sample_24	2	3	9	1320000	71.67	27.21
E12	Sample_24	2	3	10	1398500	71.67	27.33
E12	Sample_24	2	3	11	1477116	71.67	27.24
E12	Sample_24	2	3	12	1555700	71.67	27.27
E12	Sample_24	2	3	13	1634300	71.67	27.43
E12	Sample_24	2	3	14	1712900	71.67	27.49
E12	Sample_24	2	3	15	1791500	71.67	27.94
E12	Sample_24	2	3	16	1870000	71.67	28.63
E12	Sample_24	2	3	17	1948400	71.67	41304
E12	Sample_24	2	3	18	2026883	71.67	32.10
E12	Sample_24	2	3	19	2105400	71.67	35.42
E12	Sample_24	2	3	20	2184000	71.67	39.75
E12	Sample_24	2	3	21	2262583	71.67	45.02
E12	Sample_24	2	3	22	2341200	71.67	50.80
E12	Sample_24	2	3	23	2419783	71.64	56.64
E12	Sample_24	2	3	24	2498383	71.67	62.33
E12	Sample_24	2	3	25	2576883	71.67	67.69
E12	Sample_24	2	3	26	2655483	71.67	72.44
E12	Sample_24	2	3	27	2733983	71.67	76.42
E12	Sample_24	2	3	28	2812583	71.67	79.93
E12	Sample_24	2	3	29	2891200	71.67	82.80
E12	Sample_24	2	3	30	2969766	71.67	85.05
E12	Sample_24	2	3	31	3048266	71.67	86.88
E12	Sample_24	2	3	32	3126683	71.67	87.99
E12	Sample_24	2	3	33	3205266	71.67	88.87
E12	Sample_24	2	3	34	3283766	71.67	89.46
E12	Sample_24	2	3	35	3362366	71.67	89.77
E12	Sample_24	2	3	36	3440966	71.67	90.22
E12	Sample_24	2	3	37	3519566	71.67	90.70
E12	Sample_24	2	3	38	3598166	71.67	90.79
E12	Sample_24	2	3	39	3676750	71.67	91.09
E12	Sample_24	2	3	40	3755266	71.67	91.56
E12	Sample_24	2	3	41	3833866	71.67	91.61
E12	Sample_24	2	3	42	3912466	71.67	91.84
E12	Sample_24	2	3	43	3991050	71.67	92.05
E12	Sample_24	2	3	44	4069550	71.67	92.39
E12	Sample_24	2	3	45	4148150	71.67	92.48
F1	Sample_1	2	3	1	691600	71.79	41605
F1	Sample_1	2	3	2	770133	71.64	27.25
F1	Sample_1	2	3	3	848716	71.64	26.99
F1	Sample_1	2	3	4	927233	71.67	41544
F1	Sample_1	2	3	5	1005816	71.67	26.99
F1	Sample_1	2	3	6	1084316	71.67	27.00
F1	Sample_1	2	3	7	1162916	71.67	26.96
F1	Sample_1	2	3	8	1241416	71.67	26.89
F1	Sample_1	2	3	9	1320000	71.67	26.89
F1	Sample_1	2	3	10	1398500	71.67	26.97
F1	Sample_1	2	3	11	1477116	71.67	41513
F1	Sample_1	2	3	12	1555700	71.67	41574
F1	Sample_1	2	3	13	1634300	71.67	27.26
F1	Sample_1	2	3	14	1712900	71.67	27.72
F1	Sample_1	2	3	15	1791500	71.67	28.48
F1	Sample_1	2	3	16	1870000	71.67	29.92
F1	Sample_1	2	3	17	1948400	71.67	32.14
F1	Sample_1	2	3	18	2026883	71.67	35.43
F1	Sample_1	2	3	19	2105400	71.67	39.69
F1	Sample_1	2	3	20	2184000	71.67	44.71
F1	Sample_1	2	3	21	2262583	71.67	50.01
F1	Sample_1	2	3	22	2341200	71.67	55.20
F1	Sample_1	2	3	23	2419783	71.64	60.18
F1	Sample_1	2	3	24	2498383	71.67	64.73
F1	Sample_1	2	3	25	2576883	71.67	68.76
F1	Sample_1	2	3	26	2655483	71.67	72.06
F1	Sample_1	2	3	27	2733983	71.67	74.69
F1	Sample_1	2	3	28	2812583	71.67	76.88
F1	Sample_1	2	3	29	2891200	71.67	78.46
F1	Sample_1	2	3	30	2969766	71.67	79.48
F1	Sample_1	2	3	31	3048266	71.67	80.35
F1	Sample_1	2	3	32	3126683	71.67	80.92
F1	Sample_1	2	3	33	3205266	71.67	81.36
F1	Sample_1	2	3	34	3283766	71.67	81.76
F1	Sample_1	2	3	35	3362366	71.67	81.87
F1	Sample_1	2	3	36	3440966	71.67	82.16
F1	Sample_1	2	3	37	3519566	71.67	82.43
F1	Sample_1	2	3	38	3598166	71.67	82.67
F1	Sample_1	2	3	39	3676750	71.67	82.87
F1	Sample_1	2	3	40	3755266	71.67	82.90
F1	Sample_1	2	3	41	3833866	71.67	83.13
F1	Sample_1	2	3	42	3912466	71.67	83.39
F1	Sample_1	2	3	43	3991050	71.67	83.61
F1	Sample_1	2	3	44	4069550	71.67	83.68
F1	Sample_1	2	3	45	4148150	71.67	83.79
F2	Sample_25	2	3	1	691600	71.79	41473
F2	Sample_25	2	3	2	770133	71.64	18.15
F2	Sample_25	2	3	3	848716	71.64	41535
F2	Sample_25	2	3	4	927233	71.67	18.19
F2	Sample_25	2	3	5	1005816	71.67	41412
F2	Sample_25	2	3	6	1084316	71.67	41412
F2	Sample_25	2	3	7	1162916	71.67	41473
F2	Sample_25	2	3	8	1241416	71.67	41565
F2	Sample_25	2	3	9	1320000	71.67	41443
F2	Sample_25	2	3	10	1398500	71.67	41565
F2	Sample_25	2	3	11	1477116	71.67	41626
F2	Sample_25	2	3	12	1555700	71.67	41596
F2	Sample_25	2	3	13	1634300	71.67	41443
F2	Sample_25	2	3	14	1712900	71.67	41535
F2	Sample_25	2	3	15	1791500	71.67	41596
F2	Sample_25	2	3	16	1870000	71.67	41535
F2	Sample_25	2	3	17	1948400	71.67	41535
F2	Sample_25	2	3	18	2026883	71.67	41535
F2	Sample_25	2	3	19	2105400	71.67	41535
F2	Sample_25	2	3	20	2184000	71.67	41626
F2	Sample_25	2	3	21	2262583	71.67	41535
F2	Sample_25	2	3	22	2341200	71.67	41626
F2	Sample_25	2	3	23	2419783	71.64	18.13
F2	Sample_25	2	3	24	2498383	71.67	18.25
F2	Sample_25	2	3	25	2576883	71.67	18.25
F2	Sample_25	2	3	26	2655483	71.67	18.35
F2	Sample_25	2	3	27	2733983	71.67	18.61
F2	Sample_25	2	3	28	2812583	71.67	18.94
F2	Sample_25	2	3	29	2891200	71.67	19.58
F2	Sample_25	2	3	30	2969766	71.67	20.52
F2	Sample_25	2	3	31	3048266	71.67	21.85
F2	Sample_25	2	3	32	3126683	71.67	23.49
F2	Sample_25	2	3	33	3205266	71.67	25.43
F2	Sample_25	2	3	34	3283766	71.67	27.37
F2	Sample_25	2	3	35	3362366	71.67	29.22
F2	Sample_25	2	3	36	3440966	71.67	30.72
F2	Sample_25	2	3	37	3519566	71.67	32.22
F2	Sample_25	2	3	38	3598166	71.67	33.51
F2	Sample_25	2	3	39	3676750	71.67	34.80
F2	Sample_25	2	3	40	3755266	71.67	36.12
F2	Sample_25	2	3	41	3833866	71.67	37.43
F2	Sample_25	2	3	42	3912466	71.67	38.72
F2	Sample_25	2	3	43	3991050	71.67	39.88
F2	Sample_25	2	3	44	4069550	71.67	40.90
F2	Sample_25	2	3	45	4148150	71.67	41.93
F3	Sample_25	2	3	1	691600	71.79	28.28
F3	Sample_25	2	3	2	770133	71.64	28.65
F3	Sample_25	2	3	3	848716	71.64	28.61
F3	Sample_25	2	3	4	927233	71.67	28.61
F3	Sample_25	2	3	5	1005816	71.67	28.53
F3	Sample_25	2	3	6	1084316	71.67	28.48
F3	Sample_25	2	3	7	1162916	71.67	28.51
F3	Sample_25	2	3	8	1241416	71.67	28.55
F3	Sample_25	2	3	9	1320000	71.67	28.51
F3	Sample_25	2	3	10	1398500	71.67	28.60
F3	Sample_25	2	3	11	1477116	71.67	28.53
F3	Sample_25	2	3	12	1555700	71.67	28.62
F3	Sample_25	2	3	13	1634300	71.67	28.78
F3	Sample_25	2	3	14	1712900	71.67	29.00
F3	Sample_25	2	3	15	1791500	71.67	29.23
F3	Sample_25	2	3	16	1870000	71.67	29.93
F3	Sample_25	2	3	17	1948400	71.67	31.21
F3	Sample_25	2	3	18	2026883	71.67	33.14
F3	Sample_25	2	3	19	2105400	71.67	36.29
F3	Sample_25	2	3	20	2184000	71.67	40.56
F3	Sample_25	2	3	21	2262583	71.67	45.82
F3	Sample_25	2	3	22	2341200	71.67	51.75
F3	Sample_25	2	3	23	2419783	71.64	57.81
F3	Sample_25	2	3	24	2498383	71.67	63.85
F3	Sample_25	2	3	25	2576883	71.67	69.30
F3	Sample_25	2	3	26	2655483	71.67	74.38
F3	Sample_25	2	3	27	2733983	71.67	78.83
F3	Sample_25	2	3	28	2812583	71.67	82.51
F3	Sample_25	2	3	29	2891200	71.67	85.42
F3	Sample_25	2	3	30	2969766	71.67	87.63
F3	Sample_25	2	3	31	3048266	71.67	89.37
F3	Sample_25	2	3	32	3126683	71.67	90.54
F3	Sample_25	2	3	33	3205266	71.67	91.49
F3	Sample_25	2	3	34	3283766	71.67	92.03
F3	Sample_25	2	3	35	3362366	71.67	92.52
F3	Sample_25	2	3	36	3440966	71.67	92.88
F3	Sample_25	2	3	37	3519566	71.67	93.34
F3	Sample_25	2	3	38	3598166	71.67	93.50
F3	Sample_25	2	3	39	3676750	71.67	93.91
F3	Sample_25	2	3	40	3755266	71.67	94.31
F3	Sample_25	2	3	41	3833866	71.67	94.39
F3	Sample_25	2	3	42	3912466	71.67	94.65
F3	Sample_25	2	3	43	3991050	71.67	94.88
F3	Sample_25	2	3	44	4069550	71.67	95.12
F3	Sample_25	2	3	45	4148150	71.67	95.29
F4	Sample_3	2	3	1	691600	71.79	28.24
F4	Sample_3	2	3	2	770133	71.64	28.65
F4	Sample_3	2	3	3	848716	71.64	28.64
F4	Sample_3	2	3	4	927233	71.67	28.60
F4	Sample_3	2	3	5	1005816	71.67	28.61
F4	Sample_3	2	3	6	1084316	71.67	28.66
F4	Sample_3	2	3	7	1162916	71.67	28.56
F4	Sample_3	2	3	8	1241416	71.67	28.58
F4	Sample_3	2	3	9	1320000	71.67	28.62
F4	Sample_3	2	3	10	1398500	71.67	28.64
F4	Sample_3	2	3	11	1477116	71.67	28.72
F4	Sample_3	2	3	12	1555700	71.67	28.87
F4	Sample_3	2	3	13	1634300	71.67	29.21
F4	Sample_3	2	3	14	1712900	71.67	29.86
F4	Sample_3	2	3	15	1791500	71.67	31.06
F4	Sample_3	2	3	16	1870000	71.67	33.03
F4	Sample_3	2	3	17	1948400	71.67	36.09
F4	Sample_3	2	3	18	2026883	71.67	40.29
F4	Sample_3	2	3	19	2105400	71.67	45.30
F4	Sample_3	2	3	20	2184000	71.67	50.91
F4	Sample_3	2	3	21	2262583	71.67	56.60
F4	Sample_3	2	3	22	2341200	71.67	62.14
F4	Sample_3	2	3	23	2419783	71.64	67.21
F4	Sample_3	2	3	24	2498383	71.67	71.98
F4	Sample_3	2	3	25	2576883	71.67	75.87
F4	Sample_3	2	3	26	2655483	71.67	79.26
F4	Sample_3	2	3	27	2733983	71.67	82.13
F4	Sample_3	2	3	28	2812583	71.67	84.23
F4	Sample_3	2	3	29	2891200	71.67	85.72
F4	Sample_3	2	3	30	2969766	71.67	86.86
F4	Sample_3	2	3	31	3048266	71.67	87.79
F4	Sample_3	2	3	32	3126683	71.67	88.32
F4	Sample_3	2	3	33	3205266	71.67	88.63
F4	Sample_3	2	3	34	3283766	71.67	89.21
F4	Sample_3	2	3	35	3362366	71.67	89.46
F4	Sample_3	2	3	36	3440966	71.67	89.73
F4	Sample_3	2	3	37	3519566	71.67	90.08
F4	Sample_3	2	3	38	3598166	71.67	90.26
F4	Sample_3	2	3	39	3676750	71.67	90.51
F4	Sample_3	2	3	40	3755266	71.67	90.76
F4	Sample_3	2	3	41	3833866	71.67	90.91
F4	Sample_3	2	3	42	3912466	71.67	91.13
F4	Sample_3	2	3	43	3991050	71.67	91.37
F4	Sample_3	2	3	44	4069550	71.67	91.68
F4	Sample_3	2	3	45	4148150	71.67	91.54
F5	Sample_26	2	3	1	691600	71.79	41442
F5	Sample_26	2	3	2	770133	71.64	41472
F5	Sample_26	2	3	3	848716	71.64	41381
F5	Sample_26	2	3	4	927233	71.67	17.16
F5	Sample_26	2	3	5	1005816	71.67	17.18
F5	Sample_26	2	3	6	1084316	71.67	17.18
F5	Sample_26	2	3	7	1162916	71.67	17.16
F5	Sample_26	2	3	8	1241416	71.67	17.16
F5	Sample_26	2	3	9	1320000	71.67	17.18
F5	Sample_26	2	3	10	1398500	71.67	17.20
F5	Sample_26	2	3	11	1477116	71.67	17.23
F5	Sample_26	2	3	12	1555700	71.67	17.26
F5	Sample_26	2	3	13	1634300	71.67	17.23
F5	Sample_26	2	3	14	1712900	71.67	17.22
F5	Sample_26	2	3	15	1791500	71.67	17.24
F5	Sample_26	2	3	16	1870000	71.67	17.22
F5	Sample_26	2	3	17	1948400	71.67	17.18
F5	Sample_26	2	3	18	2026883	71.67	17.24
F5	Sample_26	2	3	19	2105400	71.67	17.21
F5	Sample_26	2	3	20	2184000	71.67	17.21
F5	Sample_26	2	3	21	2262583	71.67	17.20
F5	Sample_26	2	3	22	2341200	71.67	17.22
F5	Sample_26	2	3	23	2419783	71.64	17.21
F5	Sample_26	2	3	24	2498383	71.67	17.25
F5	Sample_26	2	3	25	2576883	71.67	17.30
F5	Sample_26	2	3	26	2655483	71.67	17.41
F5	Sample_26	2	3	27	2733983	71.67	17.62
F5	Sample_26	2	3	28	2812583	71.67	41351
F5	Sample_26	2	3	29	2891200	71.67	18.54
F5	Sample_26	2	3	30	2969766	71.67	19.54
F5	Sample_26	2	3	31	3048266	71.67	20.77
F5	Sample_26	2	3	32	3126683	71.67	22.31
F5	Sample_26	2	3	33	3205266	71.67	23.97
F5	Sample_26	2	3	34	3283766	71.67	25.54
F5	Sample_26	2	3	35	3362366	71.67	26.96
F5	Sample_26	2	3	36	3440966	71.67	28.20
F5	Sample_26	2	3	37	3519566	71.67	29.32
F5	Sample_26	2	3	38	3598166	71.67	30.47
F5	Sample_26	2	3	39	3676750	71.67	31.58
F5	Sample_26	2	3	40	3755266	71.67	32.64
F5	Sample_26	2	3	41	3833866	71.67	33.72
F5	Sample_26	2	3	42	3912466	71.67	34.68
F5	Sample_26	2	3	43	3991050	71.67	35.53
F5	Sample_26	2	3	44	4069550	71.67	36.40
F5	Sample_26	2	3	45	4148150	71.67	36.96
F6	Sample_26	2	3	1	691600	71.79	27.99
F6	Sample_26	2	3	2	770133	71.64	28.29
F6	Sample_26	2	3	3	848716	71.64	28.25
F6	Sample_26	2	3	4	927233	71.67	28.30
F6	Sample_26	2	3	5	1005816	71.67	28.33
F6	Sample_26	2	3	6	1084316	71.67	28.28
F6	Sample_26	2	3	7	1162916	71.67	28.36
F6	Sample_26	2	3	8	1241416	71.67	28.34
F6	Sample_26	2	3	9	1320000	71.67	28.33
F6	Sample_26	2	3	10	1398500	71.67	28.29
F6	Sample_26	2	3	11	1477116	71.67	28.34
F6	Sample_26	2	3	12	1555700	71.67	28.35
F6	Sample_26	2	3	13	1634300	71.67	28.36
F6	Sample_26	2	3	14	1712900	71.67	28.36
F6	Sample_26	2	3	15	1791500	71.67	28.51
F6	Sample_26	2	3	16	1870000	71.67	28.77
F6	Sample_26	2	3	17	1948400	71.67	41637
F6	Sample_26	2	3	18	2026883	71.67	29.92
F6	Sample_26	2	3	19	2105400	71.67	31.38
F6	Sample_26	2	3	20	2184000	71.67	33.85
F6	Sample_26	2	3	21	2262583	71.67	37.18
F6	Sample_26	2	3	22	2341200	71.67	42.06
F6	Sample_26	2	3	23	2419783	71.64	47.58
F6	Sample_26	2	3	24	2498383	71.67	53.49
F6	Sample_26	2	3	25	2576883	71.67	59.42
F6	Sample_26	2	3	26	2655483	71.67	65.02
F6	Sample_26	2	3	27	2733983	71.67	70.12
F6	Sample_26	2	3	28	2812583	71.67	74.38
F6	Sample_26	2	3	29	2891200	71.67	78.09
F6	Sample_26	2	3	30	2969766	71.67	80.74
F6	Sample_26	2	3	31	3048266	71.67	83.01
F6	Sample_26	2	3	32	3126683	71.67	84.48
F6	Sample_26	2	3	33	3205266	71.67	85.58
F6	Sample_26	2	3	34	3283766	71.67	86.47
F6	Sample_26	2	3	35	3362366	71.67	86.92
F6	Sample_26	2	3	36	3440966	71.67	87.38
F6	Sample_26	2	3	37	3519566	71.67	87.58
F6	Sample_26	2	3	38	3598166	71.67	87.66
F6	Sample_26	2	3	39	3676750	71.67	87.92
F6	Sample_26	2	3	40	3755266	71.67	88.29
F6	Sample_26	2	3	41	3833866	71.67	88.30
F6	Sample_26	2	3	42	3912466	71.67	88.66
F6	Sample_26	2	3	43	3991050	71.67	88.77
F6	Sample_26	2	3	44	4069550	71.67	88.86
F6	Sample_26	2	3	45	4148150	71.67	89.05
F7	Sample_5	2	3	1	691600	71.79	27.50
F7	Sample_5	2	3	2	770133	71.64	27.79
F7	Sample_5	2	3	3	848716	71.64	27.84
F7	Sample_5	2	3	4	927233	71.67	27.88
F7	Sample_5	2	3	5	1005816	71.67	27.94
F7	Sample_5	2	3	6	1084316	71.67	27.95
F7	Sample_5	2	3	7	1162916	71.67	27.89
F7	Sample_5	2	3	8	1241416	71.67	28.00
F7	Sample_5	2	3	9	1320000	71.67	27.95
F7	Sample_5	2	3	10	1398500	71.67	41422
F7	Sample_5	2	3	11	1477116	71.67	41514
F7	Sample_5	2	3	12	1555700	71.67	28.22
F7	Sample_5	2	3	13	1634300	71.67	28.41
F7	Sample_5	2	3	14	1712900	71.67	28.92
F7	Sample_5	2	3	15	1791500	71.67	29.66
F7	Sample_5	2	3	16	1870000	71.67	31.19
F7	Sample_5	2	3	17	1948400	71.67	33.55
F7	Sample_5	2	3	18	2026883	71.67	37.07
F7	Sample_5	2	3	19	2105400	71.67	41.49
F7	Sample_5	2	3	20	2184000	71.67	46.93
F7	Sample_5	2	3	21	2262583	71.67	52.43
F7	Sample_5	2	3	22	2341200	71.67	57.88
F7	Sample_5	2	3	23	2419783	71.64	62.96
F7	Sample_5	2	3	24	2498383	71.67	67.58
F7	Sample_5	2	3	25	2576883	71.67	71.59
F7	Sample_5	2	3	26	2655483	71.67	74.86
F7	Sample_5	2	3	27	2733983	71.67	77.56
F7	Sample_5	2	3	28	2812583	71.67	79.46
F7	Sample_5	2	3	29	2891200	71.67	80.95
F7	Sample_5	2	3	30	2969766	71.67	82.07
F7	Sample_5	2	3	31	3048266	71.67	82.84
F7	Sample_5	2	3	32	3126683	71.67	83.37
F7	Sample_5	2	3	33	3205266	71.67	83.67
F7	Sample_5	2	3	34	3283766	71.67	84.17
F7	Sample_5	2	3	35	3362366	71.67	84.24
F7	Sample_5	2	3	36	3440966	71.67	84.49
F7	Sample_5	2	3	37	3519566	71.67	84.68
F7	Sample_5	2	3	38	3598166	71.67	84.97
F7	Sample_5	2	3	39	3676750	71.67	85.08
F7	Sample_5	2	3	40	3755266	71.67	85.27
F7	Sample_5	2	3	41	3833866	71.67	85.59
F7	Sample_5	2	3	42	3912466	71.67	85.59
F7	Sample_5	2	3	43	3991050	71.67	85.68
F7	Sample_5	2	3	44	4069550	71.67	85.99
F7	Sample_5	2	3	45	4148150	71.67	86.13
F8	Sample_27	2	3	1	691600	71.79	16.67
F8	Sample_27	2	3	2	770133	71.64	16.74
F8	Sample_27	2	3	3	848716	71.64	16.74
F8	Sample_27	2	3	4	927233	71.67	16.84
F8	Sample_27	2	3	5	1005816	71.67	16.92
F8	Sample_27	2	3	6	1084316	71.67	16.82
F8	Sample_27	2	3	7	1162916	71.67	16.83
F8	Sample_27	2	3	8	1241416	71.67	16.91
F8	Sample_27	2	3	9	1320000	71.67	16.92
F8	Sample_27	2	3	10	1398500	71.67	16.93
F8	Sample_27	2	3	11	1477116	71.67	16.91
F8	Sample_27	2	3	12	1555700	71.67	16.92
F8	Sample_27	2	3	13	1634300	71.67	16.90
F8	Sample_27	2	3	14	1712900	71.67	16.86
F8	Sample_27	2	3	15	1791500	71.67	16.87
F8	Sample_27	2	3	16	1870000	71.67	16.91
F8	Sample_27	2	3	17	1948400	71.67	16.85
F8	Sample_27	2	3	18	2026883	71.67	16.86
F8	Sample_27	2	3	19	2105400	71.67	16.82
F8	Sample_27	2	3	20	2184000	71.67	16.92
F8	Sample_27	2	3	21	2262583	71.67	16.92
F8	Sample_27	2	3	22	2341200	71.67	16.94
F8	Sample_27	2	3	23	2419783	71.64	16.90
F8	Sample_27	2	3	24	2498383	71.67	16.99
F8	Sample_27	2	3	25	2576883	71.67	41442
F8	Sample_27	2	3	26	2655483	71.67	17.23
F8	Sample_27	2	3	27	2733983	71.67	17.60
F8	Sample_27	2	3	28	2812583	71.67	18.18
F8	Sample_27	2	3	29	2891200	71.67	41352
F8	Sample_27	2	3	30	2969766	71.67	41445
F8	Sample_27	2	3	31	3048266	71.67	21.37
F8	Sample_27	2	3	32	3126683	71.67	22.80
F8	Sample_27	2	3	33	3205266	71.67	24.30
F8	Sample_27	2	3	34	3283766	71.67	25.79
F8	Sample_27	2	3	35	3362366	71.67	27.26
F8	Sample_27	2	3	36	3440966	71.67	28.63
F8	Sample_27	2	3	37	3519566	71.67	29.96
F8	Sample_27	2	3	38	3598166	71.67	31.00
F8	Sample_27	2	3	39	3676750	71.67	31.84
F8	Sample_27	2	3	40	3755266	71.67	32.41
F8	Sample_27	2	3	41	3833866	71.67	32.85
F8	Sample_27	2	3	42	3912466	71.67	33.21
F8	Sample_27	2	3	43	3991050	71.67	33.51
F8	Sample_27	2	3	44	4069550	71.67	33.74
F8	Sample_27	2	3	45	4148150	71.67	33.90
F9	Sample_27	2	3	1	691600	71.79	27.65
F9	Sample_27	2	3	2	770133	71.64	27.95
F9	Sample_27	2	3	3	848716	71.64	27.98
F9	Sample_27	2	3	4	927233	71.67	41333
F9	Sample_27	2	3	5	1005816	71.67	41392
F9	Sample_27	2	3	6	1084316	71.67	41361
F9	Sample_27	2	3	7	1162916	71.67	27.97
F9	Sample_27	2	3	8	1241416	71.67	27.98
F9	Sample_27	2	3	9	1320000	71.67	27.91
F9	Sample_27	2	3	10	1398500	71.67	41333
F9	Sample_27	2	3	11	1477116	71.67	41453
F9	Sample_27	2	3	12	1555700	71.67	28.15
F9	Sample_27	2	3	13	1634300	71.67	28.37
F9	Sample_27	2	3	14	1712900	71.67	28.80
F9	Sample_27	2	3	15	1791500	71.67	29.66
F9	Sample_27	2	3	16	1870000	71.67	41517
F9	Sample_27	2	3	17	1948400	71.67	33.54
F9	Sample_27	2	3	18	2026883	71.67	36.93
F9	Sample_27	2	3	19	2105400	71.67	41.77
F9	Sample_27	2	3	20	2184000	71.67	47.42
F9	Sample_27	2	3	21	2262583	71.67	53.55
F9	Sample_27	2	3	22	2341200	71.67	59.64
F9	Sample_27	2	3	23	2419783	71.64	65.46
F9	Sample_27	2	3	24	2498383	71.67	70.64
F9	Sample_27	2	3	25	2576883	71.67	75.28
F9	Sample_27	2	3	26	2655483	71.67	79.27
F9	Sample_27	2	3	27	2733983	71.67	82.62
F9	Sample_27	2	3	28	2812583	71.67	85.21
F9	Sample_27	2	3	29	2891200	71.67	86.95
F9	Sample_27	2	3	30	2969766	71.67	88.22
F9	Sample_27	2	3	31	3048266	71.67	89.22
F9	Sample_27	2	3	32	3126683	71.67	89.94
